age,gender,race,importance_same_religion,field,reading,gaming,dining,music,movies,tv,clubbing,hiking,exercise,sports,tvsports,reading_normalized,gaming_normalized,dining_normalized,music_normalized,movies_normalized,tv_normalized,clubbing_normalized,hiking_normalized,exercise_normalized,sports_normalized,importance_same_religion_normalized,age-range,FoodChoice,Smoking,Drinking,locations
22.0,female,european/caucasian-american,1.0,communications,4.0,1.0,4.0,10.0,10.0,7.0,6.0,2.0,1.0,2.0,2.0,0.8,0.2,0.8,1.0,1.0,0.875,0.75,0.4,0.2,0.4,1.0,"(21, 25)",Non-Vegetarian,Sometimes,Yes,City View
22.0,female,european/caucasian-american,1.0,communications,4.0,1.0,4.0,10.0,10.0,7.0,6.0,2.0,1.0,2.0,2.0,0.8,0.2,0.8,1.0,1.0,0.875,0.75,0.4,0.2,0.4,1.0,"(21, 25)",Vegetarian,Sometimes,Occasionally,City View
22.0,female,european/caucasian-american,1.0,communications,4.0,1.0,4.0,10.0,10.0,7.0,6.0,2.0,1.0,2.0,2.0,0.8,0.2,0.8,1.0,1.0,0.875,0.75,0.4,0.2,0.4,1.0,"(21, 25)",Vegetarian,Sometimes,Yes,Garden Ridge
22.0,female,european/caucasian-american,1.0,communications,4.0,1.0,4.0,10.0,10.0,7.0,6.0,2.0,1.0,2.0,2.0,0.8,0.2,0.8,1.0,1.0,0.875,0.75,0.4,0.2,0.4,1.0,"(21, 25)",Non-Vegetarian,Sometimes,Yes,Harbour Landing
22.0,female,european/caucasian-american,1.0,communications,4.0,1.0,4.0,10.0,10.0,7.0,6.0,2.0,1.0,2.0,2.0,0.8,0.2,0.8,1.0,1.0,0.875,0.75,0.4,0.2,0.4,1.0,"(21, 25)",Non-Vegetarian,Yes,No,Uplands
22.0,female,european/caucasian-american,1.0,communications,4.0,1.0,4.0,10.0,10.0,7.0,6.0,2.0,1.0,2.0,2.0,0.8,0.2,0.8,1.0,1.0,0.875,0.75,0.4,0.2,0.4,1.0,"(21, 25)",Vegetarian,Sometimes,Yes,Sherwood Estates
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,No,Occasionally,Parkridge
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,Sometimes,No,Dewdney Place
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,Occasionally,Lakewood
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,Sometimes,Occasionally,Balbrigan Place
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,Sometimes,Occasionally,Sherwood Estates
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,Sometimes,Yes,Uplands
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,Yes,Yes,Uplands
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,Sometimes,No,Westhill
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,No,Yes,Harbour Landing
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,Yes,Occasionally,Balbrigan Place
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,Yes,Dewdney Place
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,Yes,Westhill
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,Yes,No,Sherwood Estates
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,Yes,No,City View
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,Yes,Arcola Sub
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,Occasionally,CPR Annex
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,Yes,Occasionally,Wascana Crescents
23.0,female,european/caucasian-american,10.0,social work,9.0,4.0,8.0,10.0,10.0,6.0,9.0,8.0,10.0,10.0,5.0,0.9,0.8,1.0,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,Occasionally,Arcola Sub
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Vegetarian,Yes,No,Belvedere
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Non-Vegetarian,Yes,No,Sherwood Estates
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Vegetarian,No,Occasionally,Uplands
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Non-Vegetarian,Sometimes,Occasionally,Uplands
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Vegetarian,Yes,Occasionally,Westhill
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Non-Vegetarian,Sometimes,Occasionally,CPR Annex
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Non-Vegetarian,Yes,Occasionally,Arcola Sub
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Vegetarian,Sometimes,Yes,Dewdney Place
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Vegetarian,Yes,No,Sherwood Estates
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Vegetarian,No,Yes,City View
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Vegetarian,Yes,Yes,Dewdney Place
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Vegetarian,Yes,Yes,Albert Park
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Non-Vegetarian,No,Occasionally,Creekside
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Vegetarian,Sometimes,Occasionally,Riverside
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Vegetarian,Yes,No,Grand Trunk Annex
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Vegetarian,Yes,Occasionally,Harbour Landing
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Non-Vegetarian,No,Yes,Lakewood
23.0,female,european/caucasian-american,7.0,social work,10.0,6.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,8.0,7.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.7,"(21, 25)",Vegetarian,No,Yes,Regent Park
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Non-Vegetarian,Yes,Yes,Albert Park
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Non-Vegetarian,Yes,No,Parkridge
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Vegetarian,Sometimes,Occasionally,Wascana Crescents
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Vegetarian,Yes,No,Grand Trunk Annex
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Non-Vegetarian,Yes,No,Regent Park
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Vegetarian,Sometimes,Yes,Albert Park
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Vegetarian,No,Yes,Belvedere
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Non-Vegetarian,No,Yes,CPR Annex
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Non-Vegetarian,Sometimes,Yes,Sherwood Estates
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Vegetarian,Yes,Yes,Arcola Sub
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Vegetarian,No,No,Creekside
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Non-Vegetarian,No,No,Westhill
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Non-Vegetarian,No,Occasionally,Albert Park
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Vegetarian,Yes,Yes,Riverside
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Vegetarian,Sometimes,Yes,Belvedere
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Vegetarian,Sometimes,No,CPR Annex
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Vegetarian,No,Yes,Riverside
27.0,female,european/caucasian-american,2.0,marketing,8.0,8.0,10.0,9.0,8.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.2,0.9,0.875,0.4,0.4,0.4,"(26, 30)",Vegetarian,Yes,Occasionally,Sherwood Estates
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Non-Vegetarian,No,Yes,Sherwood Estates
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Vegetarian,No,Occasionally,Dewdney Place
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Non-Vegetarian,Yes,Occasionally,Albert Park
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Non-Vegetarian,No,Occasionally,CPR Annex
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,Occasionally,Sherwood Estates
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Non-Vegetarian,No,No,Balbrigan Place
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Vegetarian,No,Yes,Parkridge
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Vegetarian,Yes,No,Wascana Crescents
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Vegetarian,Yes,No,Lakewood
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Non-Vegetarian,No,Occasionally,Sherwood Estates
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Non-Vegetarian,Yes,Yes,Dewdney Place
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Vegetarian,No,Yes,Grand Trunk Annex
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Vegetarian,Yes,Occasionally,Creekside
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Non-Vegetarian,No,Yes,Albert Park
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Non-Vegetarian,Sometimes,Occasionally,Harbour Landing
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,Yes,Highland Park
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Vegetarian,Yes,No,Grand Trunk Annex
23.0,female,asian/pacific islander/asian-american,1.0,chemistry,10.0,3.0,5.0,6.0,8.0,6.0,1.0,6.0,6.0,8.0,9.0,1.0,0.6,1.0,0.75,1.0,0.75,0.2,0.75,0.75,1.0,1.0,"(21, 25)",Non-Vegetarian,No,Yes,City View
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Non-Vegetarian,Sometimes,Yes,Albert Park
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Non-Vegetarian,Sometimes,Yes,Garden Ridge
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Vegetarian,Yes,Yes,Highland Park
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Non-Vegetarian,Yes,Yes,Sherwood Estates
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Non-Vegetarian,Sometimes,No,Regent Park
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Vegetarian,Sometimes,No,City View
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Non-Vegetarian,Yes,Occasionally,Highland Park
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Vegetarian,Yes,No,City View
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Non-Vegetarian,Sometimes,Occasionally,Harbour Landing
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Vegetarian,Yes,Occasionally,Garden Ridge
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Vegetarian,No,No,CPR Annex
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Vegetarian,Yes,Occasionally,Regent Park
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Non-Vegetarian,Yes,Yes,Creekside
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Vegetarian,Yes,No,Riverside
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Vegetarian,Yes,Occasionally,Belvedere
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Vegetarian,No,No,Arcola Sub
25.0,female,other,8.0,law,7.0,3.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,4.0,2.0,0.875,0.6,0.875,0.875,1.0,0.875,1.0,0.875,1.0,0.8,0.8,"(21, 25)",Non-Vegetarian,Sometimes,Yes,Sherwood Estates
29.0,female,european/caucasian-american,2.0,international educational development,10.0,2.0,10.0,10.0,10.0,4.0,9.0,9.0,8.0,7.0,2.0,1.0,0.4,1.0,1.0,1.0,0.8,0.9,0.9,1.0,0.875,0.4,"(26, 30)",Non-Vegetarian,Sometimes,Occasionally,Highland Park
29.0,female,european/caucasian-american,2.0,international educational development,10.0,2.0,10.0,10.0,10.0,4.0,9.0,9.0,8.0,7.0,2.0,1.0,0.4,1.0,1.0,1.0,0.8,0.9,0.9,1.0,0.875,0.4,"(26, 30)",Vegetarian,Yes,Occasionally,Parkridge
