age-range,gender,race,FoodChoice,field,reading_normalized,gaming_normalized,dining_normalized,music_normalized,movies_normalized,tv_normalized,clubbing_normalized,hiking_normalized,exercise_normalized,sports_normalized,importance_same_religion_normalized,Smoking,Drinking,locations
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.2,0.9,0.9,0.9,0.9,1.0,0.9,1.0,0.8,1.0,No,Yes,Harbour Landing
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.2,0.9,0.9,0.9,0.9,1.0,0.9,1.0,0.8,1.0,No,Yes,Eastern Annex
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.2,0.9,0.9,0.9,0.9,1.0,0.9,1.0,0.8,1.0,Yes,Yes,South Lakeview see Lakeview South
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.2,0.9,0.9,0.9,0.9,1.0,0.9,1.0,0.8,1.0,Sometimes,Yes,Wascana Crescents
"(26, 30)",female,other,Vegetarian,psychology,1.0,0.2,0.9,0.9,0.875,0.4,1.0,0.6,0.9,0.6,1.0,Sometimes,Occasionally,Dewdney Place
"(26, 30)",female,other,Non-Vegetarian,psychology,1.0,0.2,0.9,0.9,0.875,0.4,1.0,0.6,0.9,0.6,1.0,Sometimes,Occasionally,Lakeview Annex
"(26, 30)",female,other,Non-Vegetarian,psychology,1.0,0.2,0.9,0.9,0.875,0.4,1.0,0.6,0.9,0.6,1.0,Yes,Yes,Varsity Park
"(26, 30)",female,other,Non-Vegetarian,psychology,1.0,0.2,0.9,0.9,0.875,0.4,1.0,0.6,0.9,0.6,1.0,Sometimes,Occasionally,Wascana Crescents
"(26, 30)",female,other,Non-Vegetarian,psychology,1.0,0.2,0.9,0.9,0.875,0.4,1.0,0.6,0.9,0.6,1.0,No,No,Whitmore Park
"(26, 30)",female,other,Non-Vegetarian,psychology,1.0,0.2,0.9,0.9,0.875,0.4,1.0,0.6,0.9,0.6,1.0,No,No,Varsity Park
"(26, 30)",female,other,Non-Vegetarian,psychology,1.0,0.2,0.9,0.9,0.875,0.4,1.0,0.6,0.9,0.6,1.0,No,No,Washington Park
"(26, 30)",female,other,Vegetarian,psychology,1.0,0.2,0.9,0.9,0.875,0.4,1.0,0.6,0.9,0.6,1.0,Sometimes,Yes,Eastpoint Estates
"(26, 30)",female,other,Vegetarian,psychology,1.0,0.2,0.9,0.9,0.875,0.4,1.0,0.6,0.9,0.6,1.0,Yes,Yes,Glen Elm Park South
"(26, 30)",female,other,Non-Vegetarian,psychology,1.0,0.2,0.9,0.9,0.875,0.4,1.0,0.6,0.9,0.6,1.0,Yes,No,Rothwell Place
"(26, 30)",female,european/caucasian-american,Vegetarian,german literature,1.0,0.2,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.2,1.0,Sometimes,Occasionally,South Lakeview see Lakeview South
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,german literature,1.0,0.2,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.2,1.0,Yes,No,Westridge
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,german literature,1.0,0.2,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.2,1.0,Sometimes,Yes,Hillsdale
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,german literature,1.0,0.2,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.2,1.0,No,No,Riverside
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,german literature,1.0,0.2,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.2,1.0,Sometimes,Yes,McCarthy Park
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,german literature,1.0,0.2,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.2,1.0,Yes,Occasionally,Lakeview Centre
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,german literature,1.0,0.2,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.2,1.0,No,Yes,Parkview
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,german literature,1.0,0.2,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.2,1.0,Yes,Occasionally,Coventry Place
"(26, 30)",female,european/caucasian-american,Vegetarian,german literature,1.0,0.2,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.2,1.0,No,Yes,Connaught Park
"(26, 30)",female,european/caucasian-american,Vegetarian,german literature,1.0,0.2,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.2,1.0,Sometimes,Occasionally,Kensington Greens
"(26, 30)",female,latino/hispanic american,Vegetarian,law,0.875,0.875,1.0,0.9,0.9,0.6,0.875,0.875,0.875,1.0,1.0,Yes,No,Uplands
"(26, 30)",female,latino/hispanic american,Vegetarian,law,0.875,0.875,1.0,0.9,0.9,0.6,0.875,0.875,0.875,1.0,1.0,Yes,Yes,McCarthy Park
"(26, 30)",female,latino/hispanic american,Non-Vegetarian,law,0.875,0.875,1.0,0.9,0.9,0.6,0.875,0.875,0.875,1.0,1.0,Yes,Yes,Glen Elm Park South
"(26, 30)",female,latino/hispanic american,Non-Vegetarian,law,0.875,0.875,1.0,0.9,0.9,0.6,0.875,0.875,0.875,1.0,1.0,Sometimes,No,Douglas Park
"(26, 30)",female,latino/hispanic american,Vegetarian,law,0.875,0.875,1.0,0.9,0.9,0.6,0.875,0.875,0.875,1.0,1.0,Sometimes,No,Pasqua Place
"(26, 30)",female,latino/hispanic american,Non-Vegetarian,law,0.875,0.875,1.0,0.9,0.9,0.6,0.875,0.875,0.875,1.0,1.0,No,Yes,Lakesidge Gardens
"(26, 30)",female,latino/hispanic american,Non-Vegetarian,law,0.875,0.875,1.0,0.9,0.9,0.6,0.875,0.875,0.875,1.0,1.0,Sometimes,No,Highland Park
"(26, 30)",female,latino/hispanic american,Non-Vegetarian,law,0.875,0.875,1.0,0.9,0.9,0.6,0.875,0.875,0.875,1.0,1.0,Sometimes,Occasionally,Dieppe Place
"(26, 30)",female,latino/hispanic american,Vegetarian,law,0.875,0.875,1.0,0.9,0.9,0.6,0.875,0.875,0.875,1.0,1.0,No,Occasionally,Lakeview
"(26, 30)",female,latino/hispanic american,Non-Vegetarian,law,0.875,0.875,1.0,0.9,0.9,0.6,0.875,0.875,0.875,1.0,1.0,No,Occasionally,Balbrigan Place
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,law,1.0,0.2,0.75,1.0,0.9,0.2,0.4,1.0,1.0,1.0,0.6,Sometimes,Yes,Grand Trunk Annex
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,law,1.0,0.2,0.75,1.0,0.9,0.2,0.4,1.0,1.0,1.0,0.6,No,Yes,Transcona
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,law,1.0,0.2,0.75,1.0,0.9,0.2,0.4,1.0,1.0,1.0,0.6,Yes,No,Glen Elm Park South
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,law,1.0,0.2,0.75,1.0,0.9,0.2,0.4,1.0,1.0,1.0,0.6,No,Yes,Westhill
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,law,1.0,0.2,0.75,1.0,0.9,0.2,0.4,1.0,1.0,1.0,0.6,Yes,No,Lakeview Centre
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,law,1.0,0.2,0.75,1.0,0.9,0.2,0.4,1.0,1.0,1.0,0.6,Yes,Yes,Highland Park
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,law,1.0,0.2,0.75,1.0,0.9,0.2,0.4,1.0,1.0,1.0,0.6,Sometimes,No,Washington Park
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,law,1.0,0.2,0.75,1.0,0.9,0.2,0.4,1.0,1.0,1.0,0.6,No,No,Balbrigan Place
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,law,1.0,0.2,0.75,1.0,0.9,0.2,0.4,1.0,1.0,1.0,0.6,Sometimes,Yes,River Heights
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,law,1.0,0.2,0.75,1.0,0.9,0.2,0.4,1.0,1.0,1.0,0.6,Yes,No,Normandy Heights
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,social work,1.0,1.0,1.0,0.9,1.0,0.875,0.6,0.9,1.0,1.0,0.6,Yes,Occasionally,Garden Ridge
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,social work,1.0,1.0,1.0,0.9,1.0,0.875,0.6,0.9,1.0,1.0,0.6,Sometimes,No,Normanview
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,social work,1.0,1.0,1.0,0.9,1.0,0.875,0.6,0.9,1.0,1.0,0.6,Yes,No,Windsor Place
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,social work,1.0,1.0,1.0,0.9,1.0,0.875,0.6,0.9,1.0,1.0,0.6,Yes,No,Old 33
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,social work,1.0,1.0,1.0,0.9,1.0,0.875,0.6,0.9,1.0,1.0,0.6,Sometimes,Occasionally,Old 33
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,social work,1.0,1.0,1.0,0.9,1.0,0.875,0.6,0.9,1.0,1.0,0.6,No,No,Normandy Heights
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,social work,1.0,1.0,1.0,0.9,1.0,0.875,0.6,0.9,1.0,1.0,0.6,No,No,Tuxedo Park
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,social work,1.0,1.0,1.0,0.9,1.0,0.875,0.6,0.9,1.0,1.0,0.6,Sometimes,Yes,Eastpoint Estates
"(26, 30)",female,asian/pacific islander/asian-american,Vegetarian,social work,1.0,1.0,1.0,0.9,1.0,0.875,0.6,0.9,1.0,1.0,0.6,No,Occasionally,Eastgate
"(26, 30)",female,asian/pacific islander/asian-american,Non-Vegetarian,social work,1.0,1.0,1.0,0.9,1.0,0.875,0.6,0.9,1.0,1.0,0.6,Sometimes,Occasionally,Windsor Place
"(21, 25)",female,other,Vegetarian,social work,1.0,1.0,1.0,1.0,0.9,1.0,0.9,1.0,0.875,0.875,0.6,No,Yes,Wascana View
"(21, 25)",female,other,Vegetarian,social work,1.0,1.0,1.0,1.0,0.9,1.0,0.9,1.0,0.875,0.875,0.6,Yes,Yes,Rothwell Place
"(21, 25)",female,other,Non-Vegetarian,social work,1.0,1.0,1.0,1.0,0.9,1.0,0.9,1.0,0.875,0.875,0.6,No,Occasionally,Lakeridge
"(21, 25)",female,other,Vegetarian,social work,1.0,1.0,1.0,1.0,0.9,1.0,0.9,1.0,0.875,0.875,0.6,No,Yes,Varsity Park
"(21, 25)",female,other,Vegetarian,social work,1.0,1.0,1.0,1.0,0.9,1.0,0.9,1.0,0.875,0.875,0.6,No,Yes,Riverside
"(21, 25)",female,other,Vegetarian,social work,1.0,1.0,1.0,1.0,0.9,1.0,0.9,1.0,0.875,0.875,0.6,Yes,Occasionally,Dewdney Place
"(21, 25)",female,other,Vegetarian,social work,1.0,1.0,1.0,1.0,0.9,1.0,0.9,1.0,0.875,0.875,0.6,Sometimes,No,Old 33
"(21, 25)",female,other,Non-Vegetarian,social work,1.0,1.0,1.0,1.0,0.9,1.0,0.9,1.0,0.875,0.875,0.6,Sometimes,No,Wascana Addition
"(21, 25)",female,other,Vegetarian,social work,1.0,1.0,1.0,1.0,0.9,1.0,0.9,1.0,0.875,0.875,0.6,No,Yes,University Park East
"(21, 25)",female,other,Vegetarian,social work,1.0,1.0,1.0,1.0,0.9,1.0,0.9,1.0,0.875,0.875,0.6,No,Yes,CPR Annex
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,business & international affairs,1.0,0.75,0.75,0.75,1.0,0.75,0.8,0.6,0.6,0.8,1.0,Yes,Yes,Lakeview South
"(26, 30)",male,latino/hispanic american,Vegetarian,business & international affairs,1.0,0.75,0.75,0.75,1.0,0.75,0.8,0.6,0.6,0.8,1.0,Yes,Occasionally,Connaught Park
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,business & international affairs,1.0,0.75,0.75,0.75,1.0,0.75,0.8,0.6,0.6,0.8,1.0,Sometimes,Yes,Rochdale Park
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,business & international affairs,1.0,0.75,0.75,0.75,1.0,0.75,0.8,0.6,0.6,0.8,1.0,Yes,Occasionally,Washington Park
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,business & international affairs,1.0,0.75,0.75,0.75,1.0,0.75,0.8,0.6,0.6,0.8,1.0,No,Yes,Rothwell Place
"(26, 30)",male,latino/hispanic american,Vegetarian,business & international affairs,1.0,0.75,0.75,0.75,1.0,0.75,0.8,0.6,0.6,0.8,1.0,Sometimes,No,Parkview
"(26, 30)",male,latino/hispanic american,Vegetarian,business & international affairs,1.0,0.75,0.75,0.75,1.0,0.75,0.8,0.6,0.6,0.8,1.0,Yes,Yes,Washington Park
"(26, 30)",male,latino/hispanic american,Vegetarian,business & international affairs,1.0,0.75,0.75,0.75,1.0,0.75,0.8,0.6,0.6,0.8,1.0,Yes,Yes,Mirror Sun Gardens
"(26, 30)",male,latino/hispanic american,Vegetarian,business & international affairs,1.0,0.75,0.75,0.75,1.0,0.75,0.8,0.6,0.6,0.8,1.0,Sometimes,Yes,Hillsdale
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,business & international affairs,1.0,0.75,0.75,0.75,1.0,0.75,0.8,0.6,0.6,0.8,1.0,Yes,Occasionally,Lakeridge
"(21, 25)",male,other,Vegetarian,law,0.75,0.8,0.875,0.9,0.9,0.75,0.8,0.8,0.75,0.9,1.0,Yes,Yes,Lewvan Park
"(21, 25)",male,other,Non-Vegetarian,law,0.75,0.8,0.875,0.9,0.9,0.75,0.8,0.8,0.75,0.9,1.0,No,Occasionally,Normanview West Addition
"(21, 25)",male,other,Vegetarian,law,0.75,0.8,0.875,0.9,0.9,0.75,0.8,0.8,0.75,0.9,1.0,Yes,Occasionally,Rosemont South
"(21, 25)",male,other,Non-Vegetarian,law,0.75,0.8,0.875,0.9,0.9,0.75,0.8,0.8,0.75,0.9,1.0,Sometimes,Occasionally,Mount Royal
"(21, 25)",male,other,Non-Vegetarian,law,0.75,0.8,0.875,0.9,0.9,0.75,0.8,0.8,0.75,0.9,1.0,No,Yes,Eastpoint Estates
"(21, 25)",male,other,Non-Vegetarian,law,0.75,0.8,0.875,0.9,0.9,0.75,0.8,0.8,0.75,0.9,1.0,Yes,Occasionally,Highland Park
"(21, 25)",male,other,Non-Vegetarian,law,0.75,0.8,0.875,0.9,0.9,0.75,0.8,0.8,0.75,0.9,1.0,Sometimes,Yes,Coronation Park
"(21, 25)",male,other,Non-Vegetarian,law,0.75,0.8,0.875,0.9,0.9,0.75,0.8,0.8,0.75,0.9,1.0,Yes,Occasionally,Normanview
"(21, 25)",male,other,Vegetarian,law,0.75,0.8,0.875,0.9,0.9,0.75,0.8,0.8,0.75,0.9,1.0,Yes,Occasionally,Arcola Sub
"(21, 25)",male,other,Vegetarian,law,0.75,0.8,0.875,0.9,0.9,0.75,0.8,0.8,0.75,0.9,1.0,Sometimes,Occasionally,Lakeridge
"(26, 30)",male,black/african american,Vegetarian,mfa creative writing,1.0,0.6,0.875,0.875,0.9,0.875,0.875,0.6,0.4,0.6,1.0,No,No,University Park East
"(26, 30)",male,black/african american,Vegetarian,mfa creative writing,1.0,0.6,0.875,0.875,0.9,0.875,0.875,0.6,0.4,0.6,1.0,No,Yes,Coventry Place
"(26, 30)",male,black/african american,Non-Vegetarian,mfa creative writing,1.0,0.6,0.875,0.875,0.9,0.875,0.875,0.6,0.4,0.6,1.0,Yes,No,Mayfair
"(26, 30)",male,black/african american,Non-Vegetarian,mfa creative writing,1.0,0.6,0.875,0.875,0.9,0.875,0.875,0.6,0.4,0.6,1.0,Yes,Occasionally,Rochdale Park
"(26, 30)",male,black/african american,Non-Vegetarian,mfa creative writing,1.0,0.6,0.875,0.875,0.9,0.875,0.875,0.6,0.4,0.6,1.0,No,No,Normanview
"(26, 30)",male,black/african american,Vegetarian,mfa creative writing,1.0,0.6,0.875,0.875,0.9,0.875,0.875,0.6,0.4,0.6,1.0,No,Occasionally,Normanview West Addition
"(26, 30)",male,black/african american,Non-Vegetarian,mfa creative writing,1.0,0.6,0.875,0.875,0.9,0.875,0.875,0.6,0.4,0.6,1.0,No,Yes,Wascana Park
"(26, 30)",male,black/african american,Non-Vegetarian,mfa creative writing,1.0,0.6,0.875,0.875,0.9,0.875,0.875,0.6,0.4,0.6,1.0,Sometimes,Yes,Industrial Centre
"(26, 30)",male,black/african american,Vegetarian,mfa creative writing,1.0,0.6,0.875,0.875,0.9,0.875,0.875,0.6,0.4,0.6,1.0,No,Occasionally,Dewdney Place
"(26, 30)",male,black/african american,Vegetarian,mfa creative writing,1.0,0.6,0.875,0.875,0.9,0.875,0.875,0.6,0.4,0.6,1.0,Yes,Occasionally,Dewdney Place
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,0.6,1.0,0.875,0.875,0.4,0.9,0.2,1.0,1.0,0.4,Sometimes,Occasionally,Creekside
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,0.6,1.0,0.875,0.875,0.4,0.9,0.2,1.0,1.0,0.4,No,No,Hillsdale
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,0.6,1.0,0.875,0.875,0.4,0.9,0.2,1.0,1.0,0.4,Yes,No,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,0.6,1.0,0.875,0.875,0.4,0.9,0.2,1.0,1.0,0.4,Sometimes,Yes,Mirror Sun Gardens
"(26, 30)",male,european/caucasian-american,Vegetarian,mba,1.0,0.6,1.0,0.875,0.875,0.4,0.9,0.2,1.0,1.0,0.4,Sometimes,Yes,North Annex
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,0.6,1.0,0.875,0.875,0.4,0.9,0.2,1.0,1.0,0.4,No,Occasionally,Woodland Grove
"(26, 30)",male,european/caucasian-american,Vegetarian,mba,1.0,0.6,1.0,0.875,0.875,0.4,0.9,0.2,1.0,1.0,0.4,Sometimes,No,Balbrigan Place
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,0.6,1.0,0.875,0.875,0.4,0.9,0.2,1.0,1.0,0.4,Yes,No,Eastern Annex
"(26, 30)",male,european/caucasian-american,Vegetarian,mba,1.0,0.6,1.0,0.875,0.875,0.4,0.9,0.2,1.0,1.0,0.4,No,Yes,Transcona
"(26, 30)",male,european/caucasian-american,Vegetarian,mba,1.0,0.6,1.0,0.875,0.875,0.4,0.9,0.2,1.0,1.0,0.4,Yes,No,Varsity Park
"(26, 30)",male,european/caucasian-american,Vegetarian,mba,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.875,0.9,0.9,1.0,No,Occasionally,Wascana View
"(26, 30)",male,european/caucasian-american,Vegetarian,mba,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.875,0.9,0.9,1.0,Sometimes,Occasionally,Transcona
"(26, 30)",male,european/caucasian-american,Vegetarian,mba,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.875,0.9,0.9,1.0,No,Yes,Westhill
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.875,0.9,0.9,1.0,Yes,Occasionally,Premier Place
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.875,0.9,0.9,1.0,Sometimes,Occasionally,Glencairn Village
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.875,0.9,0.9,1.0,Yes,Occasionally,Glen Elm Park South
"(26, 30)",male,european/caucasian-american,Vegetarian,mba,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.875,0.9,0.9,1.0,Yes,No,Transcona
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.875,0.9,0.9,1.0,Yes,Yes,Whitmore Park
"(26, 30)",male,european/caucasian-american,Vegetarian,mba,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.875,0.9,0.9,1.0,Sometimes,Yes,University Park
"(26, 30)",male,european/caucasian-american,Vegetarian,mba,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.875,0.9,0.9,1.0,Yes,Occasionally,Woodland Grove
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.75,0.8,1.0,1.0,1.0,0.875,0.875,0.75,0.9,0.7,Yes,Yes,Churchill Place
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.75,0.8,1.0,1.0,1.0,0.875,0.875,0.75,0.9,0.7,No,Yes,Lakewood
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.75,0.8,1.0,1.0,1.0,0.875,0.875,0.75,0.9,0.7,Sometimes,Occasionally,Tuxedo Park
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.75,0.8,1.0,1.0,1.0,0.875,0.875,0.75,0.9,0.7,No,No,Eastgate
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.75,0.8,1.0,1.0,1.0,0.875,0.875,0.75,0.9,0.7,Sometimes,Occasionally,Glen Elm Park South
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.75,0.8,1.0,1.0,1.0,0.875,0.875,0.75,0.9,0.7,Yes,Yes,CPR Annex
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.75,0.8,1.0,1.0,1.0,0.875,0.875,0.75,0.9,0.7,No,No,Lakeridge
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.75,0.8,1.0,1.0,1.0,0.875,0.875,0.75,0.9,0.7,Sometimes,Occasionally,Kensington Greens
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.75,0.8,1.0,1.0,1.0,0.875,0.875,0.75,0.9,0.7,No,Yes,Arcola Sub
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.75,0.8,1.0,1.0,1.0,0.875,0.875,0.75,0.9,0.7,No,Occasionally,Uplands
"(21, 25)",male,european/caucasian-american,Vegetarian,engineering,1.0,0.4,1.0,1.0,0.875,0.75,0.9,0.875,0.875,1.0,1.0,No,Yes,Grand Trunk Annex
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,engineering,1.0,0.4,1.0,1.0,0.875,0.75,0.9,0.875,0.875,1.0,1.0,Yes,Occasionally,Grand Trunk Annex
"(21, 25)",male,european/caucasian-american,Vegetarian,engineering,1.0,0.4,1.0,1.0,0.875,0.75,0.9,0.875,0.875,1.0,1.0,Sometimes,Occasionally,Uplands
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,engineering,1.0,0.4,1.0,1.0,0.875,0.75,0.9,0.875,0.875,1.0,1.0,Sometimes,Yes,Assiniboia East
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,engineering,1.0,0.4,1.0,1.0,0.875,0.75,0.9,0.875,0.875,1.0,1.0,Sometimes,Occasionally,Eastpoint Estates
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,engineering,1.0,0.4,1.0,1.0,0.875,0.75,0.9,0.875,0.875,1.0,1.0,No,Occasionally,Wascana Park
"(21, 25)",male,european/caucasian-american,Vegetarian,engineering,1.0,0.4,1.0,1.0,0.875,0.75,0.9,0.875,0.875,1.0,1.0,Sometimes,Occasionally,Mayfair
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,engineering,1.0,0.4,1.0,1.0,0.875,0.75,0.9,0.875,0.875,1.0,1.0,No,Yes,Eastern Annex
"(21, 25)",male,european/caucasian-american,Vegetarian,engineering,1.0,0.4,1.0,1.0,0.875,0.75,0.9,0.875,0.875,1.0,1.0,Sometimes,Yes,Mount Pleasant
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,engineering,1.0,0.4,1.0,1.0,0.875,0.75,0.9,0.875,0.875,1.0,1.0,Yes,No,City View
"(21, 25)",male,european/caucasian-american,Vegetarian,mba,1.0,0.75,0.75,0.75,0.875,1.0,0.75,0.8,0.875,0.9,0.6,Sometimes,Yes,Garden Ridge
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,0.75,0.75,0.75,0.875,1.0,0.75,0.8,0.875,0.9,0.6,Sometimes,Occasionally,Regent Park
"(21, 25)",male,european/caucasian-american,Vegetarian,mba,1.0,0.75,0.75,0.75,0.875,1.0,0.75,0.8,0.875,0.9,0.6,Sometimes,Yes,Arcola Sub
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,0.75,0.75,0.75,0.875,1.0,0.75,0.8,0.875,0.9,0.6,No,No,Belvedere
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,0.75,0.75,0.75,0.875,1.0,0.75,0.8,0.875,0.9,0.6,Yes,No,Kensington Greens
"(21, 25)",male,european/caucasian-american,Vegetarian,mba,1.0,0.75,0.75,0.75,0.875,1.0,0.75,0.8,0.875,0.9,0.6,Sometimes,Occasionally,Balbrigan Place
"(21, 25)",male,european/caucasian-american,Vegetarian,mba,1.0,0.75,0.75,0.75,0.875,1.0,0.75,0.8,0.875,0.9,0.6,No,No,Wascana Crescents
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,0.75,0.75,0.75,0.875,1.0,0.75,0.8,0.875,0.9,0.6,Sometimes,No,University Park East
"(21, 25)",male,european/caucasian-american,Vegetarian,mba,1.0,0.75,0.75,0.75,0.875,1.0,0.75,0.8,0.875,0.9,0.6,No,Yes,Lakeview South
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,mba,1.0,0.75,0.75,0.75,0.875,1.0,0.75,0.8,0.875,0.9,0.6,No,Yes,Dewdney Place
"(21, 25)",male,european/caucasian-american,Vegetarian,electrical engineering,1.0,0.75,0.9,1.0,1.0,0.4,1.0,0.9,1.0,1.0,1.0,Sometimes,Yes,Spruce Meadows
"(21, 25)",male,european/caucasian-american,Vegetarian,electrical engineering,1.0,0.75,0.9,1.0,1.0,0.4,1.0,0.9,1.0,1.0,1.0,No,Yes,Walsh Acres
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,electrical engineering,1.0,0.75,0.9,1.0,1.0,0.4,1.0,0.9,1.0,1.0,1.0,No,Occasionally,Transcona
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,electrical engineering,1.0,0.75,0.9,1.0,1.0,0.4,1.0,0.9,1.0,1.0,1.0,Yes,No,Riverside
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,electrical engineering,1.0,0.75,0.9,1.0,1.0,0.4,1.0,0.9,1.0,1.0,1.0,Sometimes,Occasionally,Lakesidge Gardens
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,electrical engineering,1.0,0.75,0.9,1.0,1.0,0.4,1.0,0.9,1.0,1.0,1.0,No,Occasionally,Lakewood
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,electrical engineering,1.0,0.75,0.9,1.0,1.0,0.4,1.0,0.9,1.0,1.0,1.0,No,Yes,Highland Park
"(21, 25)",male,european/caucasian-american,Vegetarian,electrical engineering,1.0,0.75,0.9,1.0,1.0,0.4,1.0,0.9,1.0,1.0,1.0,Sometimes,Yes,Westridge
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,electrical engineering,1.0,0.75,0.9,1.0,1.0,0.4,1.0,0.9,1.0,1.0,1.0,Sometimes,Yes,Eastpoint Estates
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,electrical engineering,1.0,0.75,0.9,1.0,1.0,0.4,1.0,0.9,1.0,1.0,1.0,Sometimes,Yes,Glen Elm Park South
