age-range,gender,race,FoodChoice,field,reading_normalized,gaming_normalized,dining_normalized,music_normalized,movies_normalized,tv_normalized,clubbing_normalized,hiking_normalized,exercise_normalized,sports_normalized,importance_same_religion_normalized,Smoking,Drinking,locations
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.875,0.875,1.0,1.0,1.0,0.9,1.0,0.6,0.8,0.6,Sometimes,Yes,Regent Park
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.875,0.875,1.0,1.0,1.0,0.9,1.0,0.6,0.8,0.6,No,Yes,Belvedere
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.875,0.875,1.0,1.0,1.0,0.9,1.0,0.6,0.8,0.6,Sometimes,No,Highland Park
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.875,0.875,1.0,1.0,1.0,0.9,1.0,0.6,0.8,0.6,Sometimes,Occasionally,Sherwood Estates
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.875,0.875,1.0,1.0,1.0,0.9,1.0,0.6,0.8,0.6,Sometimes,Yes,Parkridge
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.875,0.875,1.0,1.0,1.0,0.9,1.0,0.6,0.8,0.6,No,Yes,City View
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Yes,No,Regent Park
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Sometimes,Occasionally,Harbour Landing
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Yes,Occasionally,Parkridge
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Yes,Yes,Highland Park
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Yes,No,Garden Ridge
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Yes,Yes,Riverside
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Sometimes,No,CPR Annex
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Yes,No,Balbrigan Place
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Yes,No,Creekside
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Yes,Yes,Garden Ridge
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,No,Occasionally,CPR Annex
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Sometimes,Occasionally,Dewdney Place
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,No,No,Sherwood Estates
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Yes,No,Sherwood Estates
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,No,Occasionally,Creekside
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,No,No,Belvedere
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Sometimes,Occasionally,Westhill
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Yes,Occasionally,Highland Park
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,law,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,Yes,No,Lakewood
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,Sometimes,Yes,Harbour Landing
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,No,Occasionally,Sherwood Estates
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,Yes,Yes,Sherwood Estates
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,Yes,Yes,Regent Park
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,Yes,Occasionally,Dewdney Place
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,No,No,Riverside
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,No,No,Albert Park
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,No,No,Dewdney Place
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,Yes,No,Lakewood
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,Sometimes,No,Parkridge
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,No,No,Wascana Crescents
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,Sometimes,No,Balbrigan Place
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,Sometimes,No,Sherwood Estates
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,Sometimes,Occasionally,City View
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,Yes,Occasionally,Westhill
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,No,Occasionally,Albert Park
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,Yes,Occasionally,Creekside
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,No,Occasionally,Belvedere
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,mechanical engineering,0.9,0.2,1.0,1.0,0.875,1.0,0.2,0.6,0.875,0.2,0.6,No,No,Wascana Crescents
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,No,No,Dewdney Place
"(21, 25)",male,european/caucasian-american,Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,No,No,Lakewood
"(21, 25)",male,european/caucasian-american,Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,Yes,No,CPR Annex
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,Sometimes,Occasionally,Uplands
"(21, 25)",male,european/caucasian-american,Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,No,Occasionally,Harbour Landing
"(21, 25)",male,european/caucasian-american,Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,Yes,No,Creekside
"(21, 25)",male,european/caucasian-american,Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,Yes,Occasionally,Grand Trunk Annex
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,Yes,Yes,Balbrigan Place
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,No,Occasionally,Riverside
"(21, 25)",male,european/caucasian-american,Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,No,Occasionally,Creekside
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,Yes,Occasionally,Balbrigan Place
"(21, 25)",male,european/caucasian-american,Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,Sometimes,Yes,Arcola Sub
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,No,Occasionally,Highland Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,Sometimes,Yes,Lakewood
"(21, 25)",male,european/caucasian-american,Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,Yes,Yes,City View
"(21, 25)",male,european/caucasian-american,Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,No,No,Creekside
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,Sometimes,Yes,Creekside
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,Sometimes,No,Sherwood Estates
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,economics,0.9,1.0,1.0,1.0,0.8,0.75,1.0,0.4,0.75,1.0,1.0,Sometimes,Yes,Belvedere
"(21, 25)",male,european/caucasian-american,Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,Sometimes,Occasionally,Albert Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,Sometimes,Yes,CPR Annex
"(21, 25)",male,european/caucasian-american,Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,Yes,Yes,Lakewood
"(21, 25)",male,european/caucasian-american,Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,No,Occasionally,Belvedere
"(21, 25)",male,european/caucasian-american,Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,Sometimes,Occasionally,Regent Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,Yes,No,Albert Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,Yes,Occasionally,Albert Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,Yes,Yes,Sherwood Estates
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,Yes,Occasionally,Riverside
"(21, 25)",male,european/caucasian-american,Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,No,Yes,Albert Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,No,No,Grand Trunk Annex
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,Yes,Yes,Arcola Sub
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,Sometimes,No,City View
"(21, 25)",male,european/caucasian-american,Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,No,Occasionally,Westhill
"(21, 25)",male,european/caucasian-american,Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,Yes,Yes,Riverside
"(21, 25)",male,european/caucasian-american,Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,Yes,No,Belvedere
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,psychology,1.0,0.75,0.875,0.2,0.6,0.2,0.875,1.0,1.0,0.9,0.6,Yes,Occasionally,Harbour Landing
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,Yes,Yes,CPR Annex
"(26, 30)",male,european/caucasian-american,Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,No,Yes,Creekside
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,Yes,Yes,Highland Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,No,No,Balbrigan Place
"(26, 30)",male,european/caucasian-american,Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,No,Occasionally,Harbour Landing
"(26, 30)",male,european/caucasian-american,Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,Sometimes,Occasionally,CPR Annex
"(26, 30)",male,european/caucasian-american,Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,No,Yes,Riverside
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,Yes,Yes,Westhill
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,Sometimes,Occasionally,Dewdney Place
"(26, 30)",male,european/caucasian-american,Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,Yes,Occasionally,Westhill
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,Sometimes,Yes,Dewdney Place
"(26, 30)",male,european/caucasian-american,Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,Sometimes,No,Regent Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,Sometimes,Occasionally,CPR Annex
"(26, 30)",male,european/caucasian-american,Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,Sometimes,No,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,No,No,Creekside
"(26, 30)",male,european/caucasian-american,Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,Sometimes,Occasionally,Arcola Sub
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance,0.75,0.875,0.75,0.75,0.875,0.875,0.75,0.75,0.6,0.9,0.6,Sometimes,Yes,Riverside
"(26, 30)",male,european/caucasian-american,Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,No,No,Regent Park
"(26, 30)",male,european/caucasian-american,Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,No,Occasionally,Westhill
"(26, 30)",male,european/caucasian-american,Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,No,Yes,Albert Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,No,Occasionally,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,Yes,Occasionally,Creekside
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,Sometimes,Yes,Riverside
"(26, 30)",male,european/caucasian-american,Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,Sometimes,Yes,Westhill
"(26, 30)",male,european/caucasian-american,Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,Yes,No,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,Yes,No,Lakewood
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,No,Yes,Highland Park
"(26, 30)",male,european/caucasian-american,Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,Sometimes,Yes,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,No,Yes,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,Yes,Occasionally,Grand Trunk Annex
"(26, 30)",male,european/caucasian-american,Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,Yes,Yes,Dewdney Place
"(26, 30)",male,european/caucasian-american,Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,No,Yes,CPR Annex
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,Sometimes,Yes,City View
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,Yes,Yes,Balbrigan Place
"(26, 30)",male,european/caucasian-american,Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,No,Occasionally,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finanace,0.875,0.6,0.75,0.75,0.75,0.8,0.875,1.0,1.0,1.0,0.6,No,Yes,Wascana Crescents
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,No,Occasionally,Arcola Sub
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,Yes,No,Regent Park
"(26, 30)",male,european/caucasian-american,Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,Sometimes,Occasionally,Lakewood
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,Yes,Yes,Balbrigan Place
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,No,Occasionally,Highland Park
"(26, 30)",male,european/caucasian-american,Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,No,No,Regent Park
"(26, 30)",male,european/caucasian-american,Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,No,Occasionally,Grand Trunk Annex
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,No,Yes,Albert Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,No,Yes,Arcola Sub
"(26, 30)",male,european/caucasian-american,Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,Yes,No,Highland Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,No,No,Lakewood
"(26, 30)",male,european/caucasian-american,Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,No,Occasionally,Albert Park
"(26, 30)",male,european/caucasian-american,Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,Yes,Occasionally,Parkridge
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,Sometimes,No,Garden Ridge
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,Sometimes,Occasionally,Regent Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,Yes,Occasionally,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,No,Occasionally,Parkridge
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,Sometimes,No,Arcola Sub
"(26, 30)",male,european/caucasian-american,Vegetarian,finance&economics,0.875,0.875,1.0,0.875,1.0,0.8,0.8,0.6,0.4,0.75,0.4,No,Occasionally,Sherwood Estates
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,Yes,Occasionally,Lakewood
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,No,No,Regent Park
"(21, 25)",male,european/caucasian-american,Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,Sometimes,Yes,Creekside
"(21, 25)",male,european/caucasian-american,Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,Sometimes,Yes,Parkridge
"(21, 25)",male,european/caucasian-american,Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,Yes,No,Westhill
"(21, 25)",male,european/caucasian-american,Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,Yes,Yes,CPR Annex
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,Sometimes,No,Uplands
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,Sometimes,No,Garden Ridge
"(21, 25)",male,european/caucasian-american,Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,No,Yes,Parkridge
"(21, 25)",male,european/caucasian-american,Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,Sometimes,Occasionally,Dewdney Place
"(21, 25)",male,european/caucasian-american,Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,Yes,No,Creekside
"(21, 25)",male,european/caucasian-american,Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,Yes,No,Balbrigan Place
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,Yes,Occasionally,Parkridge
"(21, 25)",male,european/caucasian-american,Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,Yes,No,Regent Park
"(21, 25)",male,european/caucasian-american,Vegetarian,undergrad - gs,0.8,1.0,0.875,1.0,1.0,0.75,1.0,0.2,0.75,0.6,0.4,Sometimes,Occasionally,Lakewood
